timestamps,departure_terminal,arrival_terminal,scheduled_departure,actual_departure,Actual_Arrival,TransitTime,seconds_late
2013-11-13 21:45:00,Bainbridge,Colman,45:00.0,45:47.0,17:29.0,32.0,47.0
2013-11-13 22:35:00,Bainbridge,Colman,35:00.0,35:14.0,08:29.0,33.0,14.0
2013-11-14 00:55:00,Bainbridge,Colman,55:00.0,57:48.0,28:40.0,31.0,168.0
2013-11-14 04:45:00,Bainbridge,Colman,45:00.0,47:14.0,18:05.0,31.0,134.0
2013-11-14 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,49:51.0,29.0,0.0
2013-11-14 06:20:00,Bainbridge,Colman,20:00.0,20:56.0,51:50.0,31.0,56.0
2013-11-14 07:05:00,Bainbridge,Colman,05:00.0,05:10.0,36:38.0,31.0,10.0
2013-11-14 07:55:00,Bainbridge,Colman,55:00.0,59:46.0,30:13.0,31.0,286.0
2013-11-14 08:45:00,Bainbridge,Colman,45:00.0,45:00.0,16:19.0,31.0,0.0
2013-11-14 09:40:00,Bainbridge,Colman,40:00.0,40:00.0,11:52.0,31.0,0.0
2013-11-14 10:25:00,Bainbridge,Colman,25:00.0,25:00.0,56:10.0,31.0,0.0
2013-11-14 11:30:00,Bainbridge,Colman,30:00.0,32:40.0,03:12.0,31.0,160.0
2013-11-14 12:20:00,Bainbridge,Colman,20:00.0,20:35.0,51:08.0,31.0,35.0
2013-11-14 13:10:00,Bainbridge,Colman,10:00.0,11:18.0,41:31.0,30.0,78.0
2013-11-14 14:05:00,Bainbridge,Colman,05:00.0,05:25.0,34:01.0,29.0,25.0
2013-11-14 14:55:00,Bainbridge,Colman,55:00.0,55:29.0,25:51.0,30.0,29.0
2013-11-14 15:50:00,Bainbridge,Colman,50:00.0,50:32.0,21:16.0,31.0,32.0
2013-11-14 16:35:00,Bainbridge,Colman,35:00.0,37:51.0,09:17.0,32.0,171.0
2013-11-14 17:30:00,Bainbridge,Colman,30:00.0,32:51.0,02:58.0,30.0,171.0
2013-11-14 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,01:03.0,31.0,0.0
2013-11-14 19:10:00,Bainbridge,Colman,10:00.0,10:34.0,41:08.0,31.0,34.0
2013-11-14 20:10:00,Bainbridge,Colman,10:00.0,10:56.0,43:50.0,33.0,56.0
2013-11-14 20:55:00,Bainbridge,Colman,55:00.0,55:26.0,26:30.0,31.0,26.0
2013-11-14 21:45:00,Bainbridge,Colman,45:00.0,45:00.0,17:35.0,32.0,0.0
2013-11-14 22:35:00,Bainbridge,Colman,35:00.0,36:19.0,08:45.0,32.0,79.0
2013-11-15 00:55:00,Bainbridge,Colman,55:00.0,57:10.0,28:39.0,31.0,130.0
2013-11-15 04:45:00,Bainbridge,Colman,45:00.0,45:00.0,16:49.0,31.0,0.0
2013-11-15 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,50:13.0,30.0,0.0
2013-11-15 06:20:00,Bainbridge,Colman,20:00.0,21:22.0,51:23.0,30.0,82.0
2013-11-15 07:05:00,Bainbridge,Colman,05:00.0,05:29.0,35:35.0,30.0,29.0
2013-11-15 07:55:00,Bainbridge,Colman,55:00.0,55:59.0,26:45.0,31.0,59.0
2013-11-15 08:45:00,Bainbridge,Colman,45:00.0,47:03.0,17:32.0,30.0,123.0
2013-11-15 09:40:00,Bainbridge,Colman,40:00.0,40:21.0,10:22.0,30.0,21.0
2013-11-15 10:25:00,Bainbridge,Colman,25:00.0,26:41.0,56:12.0,30.0,101.0
2013-11-15 11:30:00,Bainbridge,Colman,30:00.0,43:28.0,13:57.0,30.0,808.0
2013-11-15 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,50:56.0,30.0,0.0
2013-11-15 13:10:00,Bainbridge,Colman,10:00.0,20:19.0,50:18.0,30.0,619.0
2013-11-15 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,37:59.0,32.0,0.0
2013-11-15 14:55:00,Bainbridge,Colman,55:00.0,00:32.0,29:19.0,29.0,332.0
2013-11-15 15:50:00,Bainbridge,Colman,50:00.0,51:15.0,22:00.0,31.0,75.0
2013-11-15 16:35:00,Bainbridge,Colman,35:00.0,40:14.0,09:22.0,29.0,314.0
2013-11-15 17:30:00,Bainbridge,Colman,30:00.0,39:17.0,09:50.0,30.0,557.0
2013-11-15 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,03:51.0,33.0,0.0
2013-11-15 19:10:00,Bainbridge,Colman,10:00.0,19:44.0,51:59.0,32.0,584.0
2013-11-15 20:10:00,Bainbridge,Colman,10:00.0,11:57.0,40:21.0,29.0,117.0
2013-11-15 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,25:56.0,30.0,0.0
2013-11-15 21:45:00,Bainbridge,Colman,45:00.0,45:46.0,16:48.0,31.0,46.0
2013-11-15 22:35:00,Bainbridge,Colman,35:00.0,38:14.0,10:20.0,32.0,194.0
2013-11-16 00:55:00,Bainbridge,Colman,55:00.0,04:32.0,36:00.0,32.0,572.0
2013-11-16 05:20:00,Bainbridge,Colman,20:00.0,20:41.0,51:05.0,31.0,41.0
2013-11-16 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,35:52.0,30.0,0.0
2013-11-16 07:55:00,Bainbridge,Colman,55:00.0,56:19.0,25:51.0,29.0,79.0
2013-11-16 08:45:00,Bainbridge,Colman,45:00.0,45:00.0,16:22.0,31.0,0.0
2013-11-16 09:35:00,Bainbridge,Colman,35:00.0,35:05.0,06:03.0,31.0,5.0
2013-11-16 10:25:00,Bainbridge,Colman,25:00.0,25:00.0,55:05.0,30.0,0.0
2013-11-16 11:30:00,Bainbridge,Colman,30:00.0,30:00.0,01:33.0,31.0,0.0
2013-11-16 12:20:00,Bainbridge,Colman,20:00.0,20:26.0,52:16.0,32.0,26.0
2013-11-16 13:10:00,Bainbridge,Colman,10:00.0,10:39.0,41:24.0,31.0,39.0
2013-11-16 14:05:00,Bainbridge,Colman,05:00.0,05:06.0,35:16.0,30.0,6.0
2013-11-16 14:55:00,Bainbridge,Colman,55:00.0,56:52.0,25:47.0,29.0,112.0
2013-11-16 15:50:00,Bainbridge,Colman,50:00.0,52:10.0,23:40.0,31.0,130.0
2013-11-16 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,05:33.0,30.0,0.0
2013-11-16 17:30:00,Bainbridge,Colman,30:00.0,39:04.0,09:02.0,30.0,544.0
2013-11-16 18:30:00,Bainbridge,Colman,30:00.0,30:37.0,00:36.0,30.0,37.0
2013-11-16 19:10:00,Bainbridge,Colman,10:00.0,16:43.0,46:29.0,30.0,403.0
2013-11-16 20:10:00,Bainbridge,Colman,10:00.0,10:34.0,40:46.0,30.0,34.0
2013-11-16 20:55:00,Bainbridge,Colman,55:00.0,56:18.0,26:42.0,30.0,78.0
2013-11-16 21:45:00,Bainbridge,Colman,45:00.0,45:00.0,16:35.0,31.0,0.0
2013-11-16 22:30:00,Bainbridge,Colman,30:00.0,30:33.0,02:01.0,32.0,33.0
2013-11-17 00:00:00,Bainbridge,Colman,00:00.0,00:55.0,28:29.0,28.0,55.0
2013-11-17 01:25:00,Bainbridge,Colman,25:00.0,35:41.0,06:33.0,31.0,641.0
2013-11-17 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,49:19.0,29.0,0.0
2013-11-17 07:05:00,Bainbridge,Colman,05:00.0,05:34.0,36:02.0,31.0,34.0
2013-11-17 08:45:00,Bainbridge,Colman,45:00.0,49:36.0,16:00.0,27.0,276.0
2013-11-17 09:35:00,Bainbridge,Colman,35:00.0,35:05.0,05:48.0,30.0,5.0
2013-11-17 10:25:00,Bainbridge,Colman,25:00.0,25:45.0,56:37.0,31.0,45.0
2013-11-17 11:30:00,Bainbridge,Colman,30:00.0,30:00.0,00:53.0,30.0,0.0
2013-11-17 12:20:00,Bainbridge,Colman,20:00.0,20:20.0,51:38.0,31.0,20.0
2013-11-17 13:10:00,Bainbridge,Colman,10:00.0,10:00.0,41:02.0,31.0,0.0
2013-11-17 14:05:00,Bainbridge,Colman,05:00.0,05:12.0,36:03.0,31.0,12.0
2013-11-17 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,25:38.0,30.0,0.0
2013-11-17 15:50:00,Bainbridge,Colman,50:00.0,50:04.0,20:46.0,30.0,4.0
2013-11-17 16:35:00,Bainbridge,Colman,35:00.0,35:33.0,05:30.0,30.0,33.0
2013-11-17 17:30:00,Bainbridge,Colman,30:00.0,30:33.0,00:33.0,30.0,33.0
2013-11-17 18:30:00,Bainbridge,Colman,30:00.0,30:17.0,01:15.0,31.0,17.0
2013-11-17 19:10:00,Bainbridge,Colman,10:00.0,10:48.0,40:35.0,30.0,48.0
2013-11-17 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,39:53.0,29.0,0.0
2013-11-17 20:55:00,Bainbridge,Colman,55:00.0,54:35.0,21:55.0,27.0,-25.0
2013-11-17 21:45:00,Bainbridge,Colman,45:00.0,45:00.0,15:12.0,30.0,0.0
2013-11-17 22:30:00,Bainbridge,Colman,30:00.0,30:00.0,00:19.0,30.0,0.0
2013-11-18 00:00:00,Bainbridge,Colman,00:00.0,00:00.0,29:38.0,29.0,0.0
2013-11-18 01:25:00,Bainbridge,Colman,25:00.0,25:00.0,54:54.0,29.0,0.0
2013-11-18 04:45:00,Bainbridge,Colman,45:00.0,45:09.0,16:22.0,31.0,9.0
2013-11-18 05:20:00,Bainbridge,Colman,20:00.0,19:46.0,50:59.0,31.0,-14.0
2013-11-18 06:20:00,Bainbridge,Colman,20:00.0,23:45.0,54:39.0,31.0,225.0
2013-11-18 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,36:11.0,31.0,0.0
2013-11-18 07:55:00,Bainbridge,Colman,55:00.0,03:56.0,34:42.0,31.0,536.0
2013-11-18 08:45:00,Bainbridge,Colman,45:00.0,45:42.0,16:57.0,31.0,42.0
2013-11-18 09:40:00,Bainbridge,Colman,40:00.0,50:55.0,21:47.0,31.0,655.0
2013-11-18 10:25:00,Bainbridge,Colman,25:00.0,30:40.0,02:26.0,32.0,340.0
2013-11-18 11:30:00,Bainbridge,Colman,30:00.0,30:12.0,02:08.0,32.0,12.0
2013-11-18 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,50:57.0,30.0,0.0
2013-11-18 13:10:00,Bainbridge,Colman,10:00.0,10:00.0,42:14.0,32.0,0.0
2013-11-18 14:05:00,Bainbridge,Colman,05:00.0,02:53.0,33:42.0,31.0,-127.0
2013-11-18 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,26:11.0,31.0,0.0
2013-11-18 15:50:00,Bainbridge,Colman,50:00.0,49:42.0,19:12.0,30.0,-18.0
2013-11-18 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,06:51.0,31.0,0.0
2013-11-18 17:30:00,Bainbridge,Colman,30:00.0,31:12.0,00:19.0,29.0,72.0
2013-11-18 18:30:00,Bainbridge,Colman,30:00.0,30:51.0,02:06.0,32.0,51.0
2013-11-18 19:10:00,Bainbridge,Colman,10:00.0,10:00.0,38:35.0,28.0,0.0
2013-11-18 20:10:00,Bainbridge,Colman,10:00.0,09:22.0,40:33.0,31.0,-38.0
2013-11-18 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,24:17.0,29.0,0.0
2013-11-18 21:45:00,Bainbridge,Colman,45:00.0,45:00.0,21:59.0,36.0,0.0
2013-11-18 22:35:00,Bainbridge,Colman,35:00.0,35:00.0,05:14.0,30.0,0.0
2013-11-19 00:55:00,Bainbridge,Colman,55:00.0,55:02.0,26:52.0,31.0,2.0
2013-11-19 04:45:00,Bainbridge,Colman,45:00.0,45:25.0,17:56.0,32.0,25.0
2013-11-19 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,49:20.0,29.0,0.0
2013-11-19 06:20:00,Bainbridge,Colman,20:00.0,21:06.0,52:42.0,31.0,66.0
2013-11-19 07:05:00,Bainbridge,Colman,05:00.0,05:12.0,36:35.0,31.0,12.0
2013-11-19 07:55:00,Bainbridge,Colman,55:00.0,02:09.0,33:40.0,31.0,429.0
2013-11-19 08:45:00,Bainbridge,Colman,45:00.0,47:30.0,17:47.0,30.0,150.0
2013-11-19 09:40:00,Bainbridge,Colman,40:00.0,40:00.0,11:35.0,31.0,0.0
2013-11-19 10:25:00,Bainbridge,Colman,25:00.0,25:16.0,57:43.0,32.0,16.0
2013-11-19 11:30:00,Bainbridge,Colman,30:00.0,30:13.0,02:30.0,32.0,13.0
2013-11-19 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,49:49.0,29.0,0.0
2013-11-19 13:10:00,Bainbridge,Colman,10:00.0,10:00.0,40:03.0,30.0,0.0
2013-11-19 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,34:05.0,29.0,0.0
2013-11-19 14:55:00,Bainbridge,Colman,55:00.0,54:37.0,25:23.0,31.0,-23.0
2013-11-19 15:50:00,Bainbridge,Colman,50:00.0,50:00.0,18:45.0,28.0,0.0
2013-11-19 16:35:00,Bainbridge,Colman,35:00.0,35:18.0,07:49.0,32.0,18.0
2013-11-19 17:30:00,Bainbridge,Colman,30:00.0,31:26.0,01:53.0,30.0,86.0
2013-11-19 18:30:00,Bainbridge,Colman,30:00.0,31:06.0,03:06.0,32.0,66.0
2013-11-19 19:10:00,Bainbridge,Colman,10:00.0,10:00.0,39:03.0,29.0,0.0
2013-11-19 20:10:00,Bainbridge,Colman,10:00.0,10:32.0,42:57.0,32.0,32.0
2013-11-19 20:55:00,Bainbridge,Colman,55:00.0,55:35.0,26:02.0,31.0,35.0
2013-11-19 21:45:00,Bainbridge,Colman,45:00.0,46:34.0,19:29.0,33.0,94.0
2013-11-19 22:35:00,Bainbridge,Colman,35:00.0,35:00.0,06:45.0,31.0,0.0
2013-11-20 00:55:00,Bainbridge,Colman,55:00.0,55:00.0,28:25.0,33.0,0.0
2013-11-20 04:45:00,Bainbridge,Colman,45:00.0,44:54.0,14:35.0,30.0,-6.0
2013-11-20 05:20:00,Bainbridge,Colman,20:00.0,20:42.0,51:00.0,31.0,42.0
2013-11-20 06:20:00,Bainbridge,Colman,20:00.0,20:35.0,49:58.0,29.0,35.0
2013-11-20 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,34:48.0,29.0,0.0
2013-11-20 07:55:00,Bainbridge,Colman,55:00.0,58:39.0,27:56.0,29.0,219.0
2013-11-20 08:45:00,Bainbridge,Colman,45:00.0,45:07.0,20:06.0,35.0,7.0
2013-11-20 09:40:00,Bainbridge,Colman,40:00.0,40:05.0,10:36.0,30.0,5.0
2013-11-20 10:25:00,Bainbridge,Colman,25:00.0,27:49.0,57:39.0,30.0,169.0
2013-11-20 11:30:00,Bainbridge,Colman,30:00.0,30:00.0,01:11.0,31.0,0.0
2013-11-20 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,49:53.0,29.0,0.0
2013-11-20 13:10:00,Bainbridge,Colman,10:00.0,10:00.0,39:27.0,29.0,0.0
2013-11-20 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,34:53.0,29.0,0.0
2013-11-20 14:55:00,Bainbridge,Colman,55:00.0,55:29.0,25:12.0,30.0,29.0
2013-11-20 15:50:00,Bainbridge,Colman,50:00.0,50:45.0,20:15.0,30.0,45.0
2013-11-20 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,06:10.0,31.0,0.0
2013-11-20 17:30:00,Bainbridge,Colman,30:00.0,34:20.0,04:02.0,30.0,260.0
2013-11-20 18:30:00,Bainbridge,Colman,30:00.0,30:37.0,01:15.0,31.0,37.0
2013-11-20 19:10:00,Bainbridge,Colman,10:00.0,10:12.0,40:11.0,30.0,12.0
2013-11-20 20:10:00,Bainbridge,Colman,10:00.0,10:20.0,41:16.0,31.0,20.0
2013-11-20 20:55:00,Bainbridge,Colman,55:00.0,54:16.0,23:54.0,29.0,-44.0
2013-11-20 21:45:00,Bainbridge,Colman,45:00.0,46:15.0,16:59.0,30.0,75.0
2013-11-20 22:35:00,Bainbridge,Colman,35:00.0,35:32.0,06:23.0,31.0,32.0
2013-11-21 00:55:00,Bainbridge,Colman,55:00.0,56:35.0,27:34.0,31.0,95.0
2013-11-21 04:45:00,Bainbridge,Colman,45:00.0,47:35.0,17:28.0,30.0,155.0
2013-11-21 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,50:35.0,30.0,0.0
2013-11-21 06:20:00,Bainbridge,Colman,20:00.0,23:57.0,54:42.0,31.0,237.0
2013-11-21 07:05:00,Bainbridge,Colman,05:00.0,05:06.0,38:05.0,33.0,6.0
2013-11-21 07:55:00,Bainbridge,Colman,55:00.0,59:54.0,31:14.0,32.0,294.0
2013-11-21 08:45:00,Bainbridge,Colman,45:00.0,45:53.0,16:08.0,31.0,53.0
2013-11-21 09:40:00,Bainbridge,Colman,40:00.0,40:00.0,13:02.0,33.0,0.0
2013-11-21 10:25:00,Bainbridge,Colman,25:00.0,25:00.0,57:03.0,32.0,0.0
2013-11-21 11:30:00,Bainbridge,Colman,30:00.0,30:36.0,00:09.0,30.0,36.0
2013-11-21 12:20:00,Bainbridge,Colman,20:00.0,20:29.0,51:12.0,31.0,29.0
2013-11-21 13:10:00,Bainbridge,Colman,10:00.0,10:12.0,38:49.0,28.0,12.0
2013-11-21 14:05:00,Bainbridge,Colman,05:00.0,05:32.0,37:17.0,32.0,32.0
2013-11-21 14:55:00,Bainbridge,Colman,55:00.0,55:03.0,23:36.0,28.0,3.0
2013-11-21 15:50:00,Bainbridge,Colman,50:00.0,50:00.0,22:58.0,32.0,0.0
2013-11-21 16:35:00,Bainbridge,Colman,35:00.0,35:12.0,04:35.0,29.0,12.0
2013-11-21 17:30:00,Bainbridge,Colman,30:00.0,36:47.0,09:57.0,33.0,407.0
2013-11-21 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,00:49.0,30.0,0.0
2013-11-21 19:10:00,Bainbridge,Colman,10:00.0,17:21.0,48:59.0,31.0,441.0
2013-11-21 20:10:00,Bainbridge,Colman,10:00.0,11:28.0,41:30.0,30.0,88.0
2013-11-21 20:55:00,Bainbridge,Colman,55:00.0,55:25.0,26:40.0,31.0,25.0
2013-11-21 21:45:00,Bainbridge,Colman,45:00.0,45:25.0,16:55.0,31.0,25.0
2013-11-21 22:35:00,Bainbridge,Colman,35:00.0,36:52.0,06:39.0,30.0,112.0
2013-11-22 00:55:00,Bainbridge,Colman,55:00.0,57:38.0,29:20.0,32.0,158.0
2013-11-22 04:45:00,Bainbridge,Colman,45:00.0,45:00.0,14:56.0,29.0,0.0
2013-11-22 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,50:42.0,30.0,0.0
2013-11-22 06:20:00,Bainbridge,Colman,20:00.0,20:09.0,49:35.0,29.0,9.0
2013-11-22 07:05:00,Bainbridge,Colman,05:00.0,05:22.0,36:11.0,31.0,22.0
2013-11-22 07:55:00,Bainbridge,Colman,55:00.0,59:02.0,28:50.0,29.0,242.0
2013-11-22 08:45:00,Bainbridge,Colman,45:00.0,45:00.0,16:15.0,31.0,0.0
2013-11-22 09:40:00,Bainbridge,Colman,40:00.0,40:00.0,09:32.0,29.0,0.0
2013-11-22 10:25:00,Bainbridge,Colman,25:00.0,25:25.0,56:06.0,31.0,25.0
2013-11-22 11:30:00,Bainbridge,Colman,30:00.0,30:06.0,59:03.0,29.0,6.0
2013-11-22 12:20:00,Bainbridge,Colman,20:00.0,20:18.0,50:35.0,30.0,18.0
2013-11-22 13:10:00,Bainbridge,Colman,10:00.0,10:00.0,38:42.0,28.0,0.0
2013-11-22 14:05:00,Bainbridge,Colman,05:00.0,05:02.0,39:24.0,34.0,2.0
2013-11-22 14:55:00,Bainbridge,Colman,55:00.0,55:16.0,24:11.0,29.0,16.0
2013-11-22 15:50:00,Bainbridge,Colman,50:00.0,52:04.0,23:51.0,31.0,124.0
2013-11-22 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,04:00.0,29.0,0.0
2013-11-22 17:30:00,Bainbridge,Colman,30:00.0,38:34.0,10:17.0,32.0,514.0
2013-11-22 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,00:17.0,30.0,0.0
2013-11-22 19:10:00,Bainbridge,Colman,10:00.0,18:44.0,50:31.0,32.0,524.0
2013-11-22 20:10:00,Bainbridge,Colman,10:00.0,10:04.0,39:51.0,29.0,4.0
2013-11-22 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,25:56.0,30.0,0.0
2013-11-22 21:45:00,Bainbridge,Colman,45:00.0,45:10.0,16:02.0,31.0,10.0
2013-11-22 22:35:00,Bainbridge,Colman,35:00.0,35:22.0,03:14.0,28.0,22.0
2013-11-23 00:55:00,Bainbridge,Colman,55:00.0,57:47.0,28:14.0,31.0,167.0
2013-11-23 05:20:00,Bainbridge,Colman,20:00.0,25:18.0,55:41.0,30.0,318.0
2013-11-23 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,35:59.0,30.0,0.0
2013-11-23 07:55:00,Bainbridge,Colman,55:00.0,54:31.0,22:49.0,28.0,-29.0
2013-11-23 08:45:00,Bainbridge,Colman,45:00.0,45:00.0,15:33.0,30.0,0.0
2013-11-23 09:35:00,Bainbridge,Colman,35:00.0,35:00.0,04:13.0,29.0,0.0
2013-11-23 10:25:00,Bainbridge,Colman,25:00.0,25:00.0,56:30.0,31.0,0.0
2013-11-23 11:30:00,Bainbridge,Colman,30:00.0,31:34.0,01:22.0,30.0,94.0
2013-11-23 12:20:00,Bainbridge,Colman,20:00.0,27:04.0,58:32.0,31.0,424.0
2013-11-23 13:10:00,Bainbridge,Colman,10:00.0,14:01.0,44:37.0,30.0,241.0
2013-11-23 14:05:00,Bainbridge,Colman,05:00.0,05:33.0,38:32.0,33.0,33.0
2013-11-23 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,24:19.0,29.0,0.0
2013-11-23 15:50:00,Bainbridge,Colman,50:00.0,52:12.0,23:52.0,31.0,132.0
2013-11-23 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,04:39.0,29.0,0.0
2013-11-23 17:30:00,Bainbridge,Colman,30:00.0,48:06.0,18:02.0,30.0,1086.0
2013-11-23 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,58:35.0,28.0,0.0
2013-11-23 19:10:00,Bainbridge,Colman,10:00.0,23:17.0,54:53.0,31.0,797.0
2013-11-23 20:10:00,Bainbridge,Colman,10:00.0,09:23.0,38:37.0,29.0,-37.0
2013-11-23 20:55:00,Bainbridge,Colman,55:00.0,57:58.0,29:53.0,32.0,178.0
2013-11-23 21:45:00,Bainbridge,Colman,45:00.0,44:40.0,13:45.0,29.0,-20.0
2013-11-23 22:30:00,Bainbridge,Colman,30:00.0,30:33.0,02:02.0,32.0,33.0
2013-11-24 00:00:00,Bainbridge,Colman,00:00.0,00:10.0,32:20.0,32.0,10.0
2013-11-24 01:25:00,Bainbridge,Colman,25:00.0,27:40.0,58:13.0,31.0,160.0
2013-11-24 05:20:00,Bainbridge,Colman,20:00.0,21:05.0,52:33.0,31.0,65.0
2013-11-24 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,35:51.0,30.0,0.0
2013-11-24 08:45:00,Bainbridge,Colman,45:00.0,45:00.0,16:45.0,31.0,0.0
2013-11-24 09:35:00,Bainbridge,Colman,35:00.0,41:23.0,09:04.0,28.0,383.0
2013-11-24 10:25:00,Bainbridge,Colman,25:00.0,25:00.0,56:24.0,31.0,0.0
2013-11-24 11:30:00,Bainbridge,Colman,30:00.0,30:00.0,00:13.0,30.0,0.0
2013-11-24 12:20:00,Bainbridge,Colman,20:00.0,20:36.0,50:04.0,30.0,36.0
2013-11-24 13:10:00,Bainbridge,Colman,10:00.0,11:17.0,41:43.0,30.0,77.0
2013-11-24 14:05:00,Bainbridge,Colman,05:00.0,06:34.0,37:19.0,31.0,94.0
2013-11-24 14:55:00,Bainbridge,Colman,55:00.0,55:33.0,24:21.0,29.0,33.0
2013-11-24 15:50:00,Bainbridge,Colman,50:00.0,50:33.0,23:13.0,33.0,33.0
2013-11-24 16:35:00,Bainbridge,Colman,35:00.0,35:22.0,05:03.0,30.0,22.0
2013-11-24 17:30:00,Bainbridge,Colman,30:00.0,30:00.0,01:26.0,31.0,0.0
2013-11-24 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,59:03.0,29.0,0.0
2013-11-24 19:10:00,Bainbridge,Colman,10:00.0,11:00.0,41:45.0,30.0,60.0
2013-11-24 20:10:00,Bainbridge,Colman,10:00.0,09:42.0,39:21.0,30.0,-18.0
2013-11-24 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,25:36.0,30.0,0.0
2013-11-24 21:45:00,Bainbridge,Colman,45:00.0,45:00.0,14:58.0,29.0,0.0
2013-11-24 22:30:00,Bainbridge,Colman,30:00.0,29:18.0,59:55.0,30.0,-42.0
2013-11-25 00:00:00,Bainbridge,Colman,00:00.0,59:15.0,29:54.0,30.0,3555.0
2013-11-25 01:25:00,Bainbridge,Colman,25:00.0,25:00.0,57:28.0,32.0,0.0
2013-11-25 04:45:00,Bainbridge,Colman,45:00.0,45:37.0,19:42.0,34.0,37.0
2013-11-25 05:20:00,Bainbridge,Colman,20:00.0,19:55.0,57:10.0,38.0,-5.0
2013-11-25 06:20:00,Bainbridge,Colman,20:00.0,21:35.0,52:53.0,31.0,95.0
2013-11-25 07:05:00,Bainbridge,Colman,05:00.0,07:34.0,37:48.0,30.0,154.0
2013-11-25 07:55:00,Bainbridge,Colman,55:00.0,58:04.0,29:06.0,31.0,184.0
2013-11-25 08:45:00,Bainbridge,Colman,45:00.0,44:46.0,19:03.0,35.0,-14.0
2013-11-25 09:40:00,Bainbridge,Colman,40:00.0,38:43.0,09:35.0,31.0,-77.0
2013-11-25 10:25:00,Bainbridge,Colman,25:00.0,27:37.0,58:21.0,31.0,157.0
2013-11-25 11:30:00,Bainbridge,Colman,30:00.0,29:32.0,59:44.0,30.0,-28.0
2013-11-25 12:20:00,Bainbridge,Colman,20:00.0,19:59.0,50:17.0,31.0,-1.0
2013-11-25 13:10:00,Bainbridge,Colman,10:00.0,10:27.0,40:13.0,30.0,27.0
2013-11-25 14:05:00,Bainbridge,Colman,05:00.0,05:25.0,36:19.0,31.0,25.0
2013-11-25 14:55:00,Bainbridge,Colman,55:00.0,55:16.0,24:22.0,29.0,16.0
2013-11-25 15:50:00,Bainbridge,Colman,50:00.0,52:17.0,20:30.0,28.0,137.0
2013-11-25 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,04:19.0,29.0,0.0
2013-11-25 17:30:00,Bainbridge,Colman,30:00.0,32:36.0,04:29.0,32.0,156.0
2013-11-25 18:30:00,Bainbridge,Colman,30:00.0,30:07.0,01:09.0,31.0,7.0
2013-11-25 19:10:00,Bainbridge,Colman,10:00.0,12:18.0,43:12.0,31.0,138.0
2013-11-25 20:10:00,Bainbridge,Colman,10:00.0,10:07.0,39:39.0,29.0,7.0
2013-11-25 20:55:00,Bainbridge,Colman,55:00.0,55:12.0,30:02.0,35.0,12.0
2013-11-25 21:45:00,Bainbridge,Colman,45:00.0,45:19.0,17:16.0,32.0,19.0
2013-11-25 22:35:00,Bainbridge,Colman,35:00.0,35:00.0,05:05.0,30.0,0.0
2013-11-26 00:55:00,Bainbridge,Colman,55:00.0,58:49.0,28:58.0,30.0,229.0
2013-11-26 04:45:00,Bainbridge,Colman,45:00.0,45:27.0,21:28.0,36.0,27.0
2013-11-26 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,56:42.0,36.0,0.0
2013-11-26 06:20:00,Bainbridge,Colman,20:00.0,25:47.0,00:12.0,35.0,347.0
2013-11-26 07:05:00,Bainbridge,Colman,05:00.0,05:12.0,40:45.0,35.0,12.0
2013-11-26 07:55:00,Bainbridge,Colman,55:00.0,10:10.0,43:17.0,33.0,910.0
